pdf_name,page,sentence,lens,event_type,outcome,confidence,context_strength,source_weight,tags,entities
CDVERSION-physics.pdf,6,"Evaluation of structures in multi-dimensional heat transfer, thermal bridges and thermal fields, transparent construction - windows and doors, air permeability of joints and cavities 76 3.1 Thermal bridges 76 3.1.1 Effect of thermal bridges in buildings, heat loss 80 3.2 Multidimensional heat transfer – the temperature field 82 3.2.1 Examples of calculations of temperature fields 86 3.3 Transparent parts design 88 3.3.1 Division of transparent parts 88 3.3.2 Simple window 89 3.3.3 Double layered window 90 3.3.4 Double window 91 3.3.5 Multiple glazing 91 3.3.6 Window with shutters 92 3.3.7 Examples of calculation of temperature fields in the instalation of window 93 3.4 Air permeability 94 3.4.1 The air permeability of materials 95 3.4.1.1 Moving of air through the structures 96 3.4.1.2 Air permeability of joints and cavities 97 3.4.1.3 Effect of air exchange on the humidity indoors 99 Self-evaluation questions, Summary 100 4.",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""permeability"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,9,"Building Physics – Module 1 List of symbols and abbreviations Key to symbols and abbreviations A symbol value unit b ∆ θsi The safety margin K θae The ambient temperature °C θai indoor air temperature °C θag soil temperature and soil °C θe external computing temperature in winter °C θi internal computing temperature °C calculation of soil temperature adjacent to the θg building structures °C θm,e average annual ambient temperature °C amplitude of temperature fluctuations on the soil (θ ni ) 0 surface oC θp average temperature at the depth of soil °C θse outer surface temperature °C θsi inner surface temperature °C θsi,N the lowest inside surface temperature °C critical surface temperature on the formation of θsi,80 mold °C λ thermal conductivity W/(m.K) λn thermal conductivity of unfrozen soils W/(m.K) λz thermal conductivity of frozen soils W/(m.K) ν propagation speed of thermal waves m/s ν air velocity m/s a ρ density kg/m3 ρs density of dry soil kg/m3 χ point thermal transmittance W/K Ψ linear thermal transmittance W/(m.K) linear thermal transmittance of contact walls and Ψg floors W/(m.K) linear thermal transmittance for marginal thermal Ψg,e insulation floor W/(m.K) w mass of soil moisture % m φ relative humidity % basic heat loss heat transfer Q W o (STN 06 0210) 9",materials,material_performance,neutral,med,moderate,0.90,material_performance|has_material|has_property,"[{""entity_type"": ""material"", ""entity_name"": ""insulation"", ""entity_variant"": ""material"", ""role"": ""tested""}, {""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,10,"Building Physics – Module 1 µ diffusion resistance factor 1 a coefficient of thermal diffusivity m2/s A cooled part of the building structure m2 b Thermal effusivity W.s1/2/(m2.K) b width m b normalized value of the thermal effusivity (floor) W.s1/2/(m2.K) N B´ characteristic dimension of the floor m c specific heat capacity J/(kg.K) c volume specific heat capacity J/(m3.K) o d thick layers of flooring m width or depth of the insulation at the edge (or D m foundation below ground level) H Heat transfer coefficient of the groundfloor W/K g h depth of foundation building m Z L Thermal conductivity (thermal transmittance) W/K thermal transmittance (linear thermal L W/(m.K) 2D conductivity) of two-dimensional calculation (surface) thermal transmittance (surface) thermal Λ W/(m2.K) conductivity number of harmonics in the measured curve of n - periodic temperature fluctuations P perimeter floor m R thermal resistance (construction) m2.K/W normalized value of thermal resistance R m2.K/W N (construction) R thermal resistance on the outside of construction m2.K/W se R thermal resistance on the inside of construction m2.K/W si R thermal resistance on the outside (ground) m2.K/W sg s (w) thickness of the peripheral (outer) walls m t time (time) s t´ period of temperature fluctuations h, deň, rok U Thermal transmittance W/(m2.K) thermal transmittance of the floor without U W/(m2.K) 0 boundary insulation (base value) U normalized value of thermal transmittance W/(m2.K) N X depth m x, y, z spatial coordinates of the points examined m 10",materials,material_performance,neutral,med,moderate,0.90,material_performance|has_material|has_property,"[{""entity_type"": ""material"", ""entity_name"": ""insulation"", ""entity_variant"": ""material"", ""role"": ""tested""}, {""entity_type"": ""property"", ""entity_name"": ""diffusivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}, {""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,11,"In particular, direct solar radiation can sometimes affect the function and durability of structures and objects are located in the interior due to temperature and chemical changes induced by the action of ultraviolet and infrared components of sunlight (cid:1) Temperature affects the hygrothermal state of the environment and in our latitudes (climates) is associated with energy demand for heating (cooling).",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""durability"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,15,1.1.4 Factors affecting the thermal properties of building materials Thermal conductivity „λ“ is an essential feature of thermal matter.,materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,19,"1 2 .A.t = 1 2 .A.t d R Thermal resistance d R = [ m2.K/W ] λ λ - coefficient of thermal conductivity represents the amount of heat in the ""J"", which moves in direction ""1 sec"" through the material (s) thickness ""1 m"" from warmer places to colder temperature difference ∆θ = θ1 – θ2 = 1 K [ W/(m .K)] a – thermal diffusivity a= λ [m2/s ] c.ρ 19",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""diffusivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}, {""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,20,"Building Physics – Module 1 Fig. 6 Definition and determination of coefficient of thermal conductivity 1.3.2 Convection The heat spreads only in fluids, so that the particles of substances move - move while transmitting heat.",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,24,"ϕ 1,2 Glossary of Text 1.3 A b Definitions λ - coefficient of thermal conductivity represents the amount of heat in the „J“, which moves in direction „1 sek“ hrough the material (s) thickness „1 m“ from warmer places to colder temperature difference ∆θ = θ1 – θ2 = 1 K [ W/(m .K)] Density (specific) heat capacity„c“ - shows how much heat in the „J“ s to be added to the unit amount of substance in „kg“ („m3“), was heated to about o 1 K.",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,26,"si se = = [W/m2] v d d R λ surface thermal conductivity 1 λ Λv = L = = [W/m2K] R d thermal resistance of structures d k d k R = = ∑ j = ∑R [m2.K/W] λ λ j j=1 j j=1 How much heat passed through the crossing structure, given the characteristics of the interior to the exterior?",materials,material_performance,neutral,med,strong,0.90,material_performance|has_property|has_units,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,30,is non-homogeneous layer with adjacent layers thermal resistance of homogeneous layers d d R = 1 R = 4 [m2.K/W] 1 λ 4 λ 1 4 thermal resistance of non-homogeneous layers it is advisable to first determine for each inhomogeneous layer in the whole area of the equivalent thermal conductivity „λ //“ d λ // 2 = λ6a .,materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,32,"(θ1 – θ2 ) add up all the ingredients of heat transfer in an air cavity λ h  λ +0,5.d .h + h .d  vv + k + h .(θ −θ ) vv vv k s vv .(θ −θ ) q vv =  d 2 s  1 2 = d 1 2 vv vv equivalent value of the coefficient of thermal conductivity of air cavity „λekv “ λekv = λvv + 0,5 .",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,59,"2.3.1 Building physics’ performance of the floor In the design of the floor construction is necessary to pay particular attention to the following criteria: ● temperature difference of indoor air and surface temperatures in the upper floors because of this difference depends on the amount of heat loss floor, ● choice of material walk able floor layer, which should have low thermal conductivity, and thermal storage capability, ● appropriate choice and deployment of the individual layers of floor structure, due to the type of operation and the use / purpose of the building.",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,61,= t t FO λ 2 t a.t 0 λ j with a = thermal diffusivity of the layer “j“ of floor.,materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""diffusivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,69,"( R si + R f + R se ) [m] with: w - total thickness of the outer wall containing all layers, m λ – thermal conductivity coefficient of the soil, W/(m.K) The values corresponding to the actual site, averaged over a depth corresponding to the width of the building and corresponding to the normal moisture content; when we know the kind of soil or soil type determines the values used in the following table, in other cases it is used λ = 2,0 W/(m.K).",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,70,"Building Physics – Module 1 Table - Heat-air-moisture properties of soil Thermal conductivity Category Specification λ (W/(m.K)) 1 clay or loam 1,5 2 sand or gravel 2,0 3 homogeneous rock 3,5 R – thermal resistance of any insulating layers above, below and within the construction of floor f including the wear layer.",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,72,"λ with: λ - thermal conductivity coefficient of the soil, W/(m.K) R´- additional thermal transmittance involved by edges insulation, i.e. the difference between the thermal resistance of edges insulation and thermal resistance of soil (structure), m2.K/W R´= R n – d n / λ m2.K/W R – thermal resistance of horizontal or vertical insulation around edges (or fundamentals) n d – thickness of insulation, m n In determining the loss factor correction “Ψg,e ”: with horizontal edges thermal insulation (above and below the floor or outside wall) is given by: λ   D   D  ∆Ψ = π .  ln   d t +1    ln   d t + d´ +1      W/(m.K) with vertical position (inside or outside of fundamental wall) edges thermal insulation λ  2D   2D  ∆Ψ = − π .  ln    d +1    −ln   d +d´ +1      W/(m.K) t t 2.3.5 Floors above basement and crawlspaces The structural formation of the lower structure depends not only on the geological and hydrological conditions, but also on climatic conditions and the difficulty of building top operation.",materials,material_performance,negative,med,strong,0.90,material_performance|has_material|has_property,"[{""entity_type"": ""material"", ""entity_name"": ""insulation"", ""entity_variant"": ""material"", ""role"": ""tested""}, {""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,84,A R d A – area of flow field between the nodes in the network For the particular case of flow field between the nodes of the network surface thermal conductivity of the „L“ identifies the In the following table: TYPES OF HEAT FLOW Calculation of surface thermal conductivity Type of flow field between the peaks of the differential system in the direction away x and direction y 1.,materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,94,"For air flow through the structure was allowed, they must be (cid:1) substances from porous to allow air firing (cid:1) connections and joints are leaking air-permeable Causes of different air pressures on both sides of the structure are (cid:1) due to temperature difference between internal and external environment (change in air density) ⇒ the influence of gravity (cid:1) action of wind air permeability should be distinguished from diffusion, which takes place at a partial pressure difference of water vapor ≡ ∆p .",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""permeability"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,95,air permeability is dependent on the construction and structure of substances of which the structure is made (cid:1) an air permeable structure - most porous materials 95,materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""permeability"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,96,"[ kg/(m2.s) ] d d where εm - mass of air permeability coefficient [ kg/(m.s.Pa) ≡ s ] εm ⇒ indicates the amount of air in kg, which goes for 1 second layer of the 1 m thickness of the substance in air pressure differential of 1 Pa.",materials,material_performance,neutral,med,strong,0.90,material_performance|has_property|has_units,"[{""entity_type"": ""property"", ""entity_name"": ""permeability"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,96,Moving of air through the structures Effect of temperature on the air permeability of the structure Assuming laminar air flow in steady state ∆p d ∑ j q = R = [ m/s ] m R m ε m mj ∆p – air pressure difference ∆p = ∆p θ + ∆p v R - mass resistance to air permeability m Fig. 30 Effect of temperature on the air permeability of the structure 96,materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""permeability"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,97,"V v m where i – gap of air permeability coefficient, ( m3/(m.s.Pan) l - ength of the joints of filtration, (m) n – the air exchange rate for infiltration, (1/h) V - volume of air in the room, (m3) m (koeficent 0.8 = conversion from external dimensions ) V - volume flow of air, (m3/s) v Basic hygiene requirements for complying with the state of the internal environment is adequate air exchange for the operation of the internal environment of residential buildings n N ≥ 0,5 1/h 97",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""permeability"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,98,"air permeability coefficient values were „i“ i ≤ 0,5 .",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""permeability"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,100,"Building Physics – Module 1 Glossary of text 3.4 A b Definitions where εm - mass air permeability coefficient [ kg/(m.s.Pa) ≡ s ] εm ⇒ indicates the amount of air in kg, which goes for 1 second layer of the 1 m thickness of the substance in air pressure differential of 1 Pa.",materials,material_performance,neutral,med,strong,0.90,material_performance|has_property|has_units,"[{""entity_type"": ""property"", ""entity_name"": ""permeability"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,111,"Building Physics – Module 1 g – total solar energy transmittance glazing, time-variable value of the normal permeability w g = 0,85 for simple glazing n g = 0,75 for double glazing n ⇒ g w ≅ 0,9 .",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""permeability"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
CDVERSION-physics.pdf,118,"F – s c f factors reducing solar gains ( approximately F ≅ 0,5 ), ( shading, shielding parts, window frames, …) g - total solar energy transmittance of glazing, time-variable value (monthly averages for all impact angles w of radiation correction Fw ≅ 0.9) normal permeability g = 0,85 for simple glazing n g = 0,75 for double glazing n ⇒ g w ≅ 0,9 .",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""permeability"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
d358b4d8dc40d7a19922e992f4b7fcda.pdf,4,"While several phenomena, such as oxygen exchange across metal/oxide interfaces, lateral migration of oxygen and Ta ions (in TaO ), and local x crystallization, have been widely reported for various oxide memristors 15, 18, 20, 29 , but cationic migration of Pt into oxide layers has been generally considered negligible due to its low diffusivity and solubility.",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""diffusivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
d358b4d8dc40d7a19922e992f4b7fcda.pdf,9,"This observation x 2 5 is particularly surprising as Pt is generally regarded as an inert electrode material that exhibits minimal cationic drift under typical MOM device conditions and has very low solubility and diffusivity, which severely limits its mobility within the oxide matrix.",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""diffusivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
d358b4d8dc40d7a19922e992f4b7fcda.pdf,15,"Given the relatively high grain-boundary diffusivity of oxygen in Pt (~ 9.3 × 10⁻⁸ cm² s⁻¹ at 900 K34) and a characteristic dwell time of ~ 0.1 s, oxygen redistribution within the Pt electrode is readily achieved, even allowing for some temperature drop within the metal.",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""diffusivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
dbbfe43f940f8291e160b80aa221924a.pdf,6,"Follower diffusivity is fixed at D = 10µm2 min−1, leader speed at v = 1µm f 0 min−1, and follower interaction lengthscales ξ range from approximately one to ten cell lengths (10µm to 100µm).",materials,material_performance,negative,med,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""diffusivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,2,"We report direct measurements of the thermal conductivity of single-crystal ferropericlase (Mg FeₓO, x = (1-x) 0.09–0.13), the second most abundant lower-mantle mineral, using optical laser flash and X-ray free-electron laser heating in diamond-anvil cells up to ~2200 K and 130 GPa.",materials,material_performance,negative,med,strong,0.90,material_performance|has_property|has_units,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,2,"A detailed description of the temperature and depth dependence of thermal conductivity is thus crucial for understanding mantle geochemical heterogeneity, constraining the stability of plumes, and elucidating the coupling between mantle and core evolution 7-10.",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,2,"Although less abundant than bridgmanite, FP may exert a disproportionately strong influence on bulk mantle thermal properties owing to its relatively high intrinsic thermal conductivity 13-16.",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,3,"Where conduction dominates heat transport near the CMB, under conditions where the iron spin crossover is essentially complete 25,26, the contribution of highly conductive FP together with its spatial distribution, volume fraction, and composition can strongly influence the aggregate thermal conductivity, thereby controlling the local and global heat flux across the CMB from the core into plume-forming regions.",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,3,"Although convection dominates heat transport in the mantle, thermal conductivity controls the background temperature gradient and viscosity structure, and, therefore can influence mantle dynamics throughout the lower mantle, not only in the thermal boundary layer (TBL) near the CMB 15,26,27.",materials,material_performance,negative,med,strong,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,3,"Previous measurements of thermal conductivity in FP have been largely restricted to ambient-temperature or low-pressure conditions 13,16.",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,3,"Although theoretical studies predict strong effects of the spin crossover on the thermal conductivity of (Mg,Fe)O 27,29, direct experimental constraints at simultaneous lower-mantle pressure–temperature conditions remain sparse and inconsistent 13,15,16,28,30, and further are complicated by the use of powder samples, which introduce extrinsic scattering mechanisms 28.",materials,material_performance,negative,med,strong,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,3,"Here, we report direct measurements of the thermal conductivity of FP (Mg FeₓO, x = 0.09– (1-x) 0.13; FP9–13) under simultaneous high-pressure–high-temperature conditions using optical laser flash heating and X-ray free-electron laser (XFEL) heating in diamond anvil cells (DACs).",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,3,"The results reveal a pronounced reduction in thermal conductivity across the iron spin crossover, followed by a recovery at higher pressures.",materials,material_performance,positive,low,weak,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,3,"When combined with our previous measurements on Fe- and Fe,Al-bearing bridgmanite 31, these data constrain the aggregate thermal conductivity profile of the lower mantle, demonstrating a substantial increase toward the CMB and offering new insights into mantle convection, plume buoyancy, and Earth’s global heat budget.",materials,material_performance,negative,med,strong,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,5,"In the finite- element (FE) calculations, variations in pulse intensity within the train were explicitly taken into account, and the resulting temperature changes after reaching steady state were used to constrain the temperature dependence of thermal conductivity, following the approach developed in our previous work on solid argon at comparable time scales 34.",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,5,The temperature histories are well reproduced by our FE calculations when using appropriately chosen thermal conductivity values (Figure 1).,materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,5,"Various temperature dependencies of thermal conductivity were then tested to improve agreement with the experimental data, and in some cases, the fit was significantly enhanced.",materials,material_performance,positive,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,5,"The resulting temperature-dependent thermal conductivity values are presented in Table S1 in the Supplementary Materials, along with the thermal conductivity values at 2000 K, which closely correspond to the P–T conditions of the lower-mantle geotherm (Figure S2, Supplementary Materials).",materials,material_performance,negative,med,strong,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,7,"The measured thermal conductivity corresponds to a relatively narrow temperature interval, from the preheating temperature to the maximum reached during pulsed heating.",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,8,"Pressure-dependent thermal conductivity at geotherm The pressure dependence of thermal conductivity is shown in Figure 3, with emphasis on the values at 2000 K, which closely represent the lower mantle geotherm (Figure S2, Supplementary Materials).",materials,material_performance,negative,med,strong,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,9,"experiments, were needed to determine thermal conductivity at 2000 K (Table S1, Supplementary Materials).",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,9,"Circles show results from this work, obtained from XFEL and in-house laser flash heating experiments, with the gray shaded area indicating the measurement confidence interval, determined using the error propagation of the uncertainties in the parameters (Tables S1 and S2, Supplementary Materials) used to deduce the thermal conductivity values.",materials,material_performance,neutral,low,weak,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,9,"Our results reveal a nonmonotonic pressure dependence of thermal conductivity, characterized by a sharp drop above 50 GPa, a broad plateau with a weak maximum between 9",materials,material_performance,neutral,med,strong,0.90,material_performance|has_property|has_units,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,10,"This behavior can be naturally associated with the iron spin transition, as the thermal conductivity of mixed HS–LS phases is expected to decrease 27,29, consistent with anomalous softening of the elastic moduli in the transition region 19-24.",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,10,"Notably, a small peak in thermal conductivity near 80 GPa was predicted theoretically by 27 and attributed to partial cancellation of competing factors controlling heat transport.",materials,material_performance,neutral,med,strong,0.90,material_performance|has_property|has_units,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,10,"In particular, the heat capacity exhibits anomalous behavior across the spin transition 36, which can produce a positive temperature dependence of thermal conductivity in this region, consistent with our XFEL measurements within the spin- transition interval (Fig. 1).",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,10,"The magnitude of the spin transition effect is substantial: we observe a drop in thermal conductivity of more than 50%, compared to less than 20% predicted by 27.",materials,material_performance,neutral,med,strong,0.90,material_performance|has_property|has_units,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,10,"Notably, the pressure dependence of our thermal conductivity below the spin transition agrees well with P–T extrapolations from low-pressure data reported by reported by 16(<14 GPa, <1300 K) and 13(<15 GPa, <900 K).",materials,material_performance,neutral,med,strong,0.90,material_performance|has_property|has_units,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,10,Implication for the heat transport in the lower mantle We applied the new thermal conductivity data obtained at extreme P–T conditions to develop a model for the lower-mantle thermal conductivity (Fig. 4).,materials,material_performance,negative,med,strong,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
df3719b603c42590735c52e1a48f00b7.pdf,10,"For the P–T-dependent thermal conductivity of Bgm, we used results from recent work employing similar experimental techniques 31.",materials,material_performance,neutral,low,moderate,0.90,material_performance|has_property,"[{""entity_type"": ""property"", ""entity_name"": ""thermal conductivity"", ""entity_variant"": ""property"", ""role"": ""measurement""}]"
