event_id,domain,event_type,entity_type,entity_name,entity_variant
3f1b3a21ef43909a,construction_science,structural_failure,failure_mode,YIELDING,
3f1b3a21ef43909a,construction_science,structural_failure,test_method,YIELD STRENGTH,
3f1de9cb8da14e2f,construction_science,efficacy_result,failure_mode,FAILURE MODE,
3f1de9cb8da14e2f,construction_science,efficacy_result,system,INSULATION SYSTEM,
3f23217e5c0ef8eb,construction_science,other,system,STUD,
3f23217e5c0ef8eb,construction_science,other,test_method,THERMAL ANALYSIS,
3f23a035a02c5386,construction_science,load_event,test_method,STRENGTH,
3f23a035a02c5386,construction_science,load_event,test_method,ULTIMATE STRENGTH,
3f23a035a02c5386,construction_science,load_event,test_method,YIELD STRENGTH,
3f252a9c60db4dbf,construction_science,load_event,test_method,LOAD TEST,
3f286813a94a6ed0,construction_science,environmental_stress,environment,THERMAL CYCLING,
3f286813a94a6ed0,construction_science,environmental_stress,environment,THERMAL SHOCK,
3f286813a94a6ed0,construction_science,environmental_stress,test_method,THERMAL ANALYSIS,
3f2e333fd3372708,construction_science,other,failure_mode,FAILURE MODE,
3f35900de8fbb528,construction_science,environmental_stress,environment,TEMPERATURE,
3f35900de8fbb528,construction_science,environmental_stress,failure_mode,FAILURE MODE,
3f35900de8fbb528,construction_science,environmental_stress,test_method,LOAD TEST,
3f40cfa073365b1e,construction_science,other,system,STUD,
3f4c035591d838a1,construction_science,efficacy_result,test_method,THERMAL ANALYSIS,
3f512f6ba44e020b,construction_science,other,failure_mode,FAILURE MODE,
3f51582fda28f278,construction_science,other,system,PANEL,
3f5e9896532497d3,construction_science,load_event,environment,RAIN,
3f5ea217b0bb906f,construction_science,efficacy_result,environment,THERMAL CYCLING,
3f5ea217b0bb906f,construction_science,efficacy_result,hazard,CHEMICAL ATTACK,
3f6e8118bbe8a7f4,construction_science,environmental_stress,environment,TEMPERATURE,
3f71f5efbaa27737,construction_science,environmental_stress,environment,HUMIDITY,
3f71f5efbaa27737,construction_science,environmental_stress,environment,TEMPERATURE,
3f851a6b1b8d4258,construction_science,other,failure_mode,PLASTIC HINGE,
3f851a6b1b8d4258,construction_science,other,system,STUD,
3f8d1f2f164394cf,construction_science,environmental_stress,environment,THERMAL CYCLING,
3f8d1f2f164394cf,construction_science,environmental_stress,environment,THERMAL SHOCK,
3f8d1f2f164394cf,construction_science,environmental_stress,test_method,THERMAL ANALYSIS,
3f8d56dd9fe54536,construction_science,other,system,WALL,
3f9b53d40ded4adc,construction_science,load_event,environment,RAIN,
3f9b53d40ded4adc,construction_science,load_event,test_method,CREEP TEST,
3f9b53d40ded4adc,construction_science,load_event,test_method,FATIGUE TEST,
3f9b53d40ded4adc,construction_science,load_event,test_method,LOAD TEST,
3f9b53d40ded4adc,construction_science,load_event,test_method,STRESS TEST,
3f9b53d40ded4adc,construction_science,load_event,test_method,TENSILE TEST,
3fa3463985894edf,construction_science,other,hazard,CHEMICAL ATTACK,
3fa3463985894edf,construction_science,other,test_method,THERMAL ANALYSIS,
3faa717e48b29696,construction_science,environmental_stress,environment,TEMPERATURE,
3fadd6e9825d1bdc,construction_science,other,system,STUD,
3fb2bf7a11c5c68e,construction_science,other,failure_mode,FAILURE MODE,
3fc6da0f1b73e1f2,construction_science,manufacturing_constraint,test_method,YIELD STRENGTH,
3fcc06c19fb5fd65,construction_science,environmental_stress,environment,HUMIDITY,
3fcc06c19fb5fd65,construction_science,environmental_stress,environment,TEMPERATURE,
3fcc06c19fb5fd65,construction_science,environmental_stress,material,STONE,
3fcfacba23343198,construction_science,environmental_stress,environment,THERMAL CYCLING,
3fcfacba23343198,construction_science,environmental_stress,environment,THERMAL SHOCK,
3fcfacba23343198,construction_science,environmental_stress,test_method,THERMAL ANALYSIS,
3fdca0681be61adc,construction_science,environmental_stress,environment,MOISTURE,
3fdca0681be61adc,construction_science,environmental_stress,failure_mode,PLASTIC HINGE,
3fdca0681be61adc,construction_science,environmental_stress,material,POLYMER,
3fde73116738cee6,construction_science,other,failure_mode,SHEAR FAILURE,
3fde73116738cee6,construction_science,other,test_method,SHEAR,
3fe17d8dd385289d,construction_science,environmental_stress,environment,EXPOSURE,
3fe17d8dd385289d,construction_science,environmental_stress,system,INSULATION SYSTEM,
